n	R (ref)	uL	uR	sensor 0	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	error
1987.0	492.573555759	258.0	-258.0	0.0	0.0	0.0	64.0	1000.0	9.0	1439.0
1988.0	489.826893452	284.0	-284.0	0.0	0.0	0.0	5.0	958.0	54.0	1553.0
1989.0	419.081298509	339.0	-339.0	0.0	0.0	0.0	0.0	916.0	54.0	1555.0
1990.0	290.067227196	379.0	-379.0	32.0	41.0	0.0	113.0	954.0	144.0	1525.0
1991.0	120.644240261	400.0	-400.0	69.0	41.0	50.0	281.0	824.0	140.0	1182.0
1992.0	-65.6576060791	374.0	-374.0	36.0	46.0	55.0	643.0	408.0	54.0	897.0
1993.0	-242.897715237	341.0	-341.0	0.0	0.0	157.0	1000.0	114.0	0.0	466.0
1994.0	-386.335766119	255.0	-255.0	0.0	0.0	487.0	989.0	34.0	0.0	170.0
1995.0	-475.890989897	193.0	-193.0	0.0	96.0	984.0	756.0	38.0	4.0	-141.0
1996.0	-498.965453928	107.0	-107.0	32.0	235.0	1000.0	518.0	30.0	0.0	-339.0
1997.0	-452.232784112	33.0	-33.0	36.0	529.0	1000.0	340.0	34.0	0.0	-602.0
1998.0	-342.136121296	-77.0	77.0	40.0	884.0	1000.0	291.0	0.0	9.0	-773.0
1999.0	-184.01846084	-176.0	176.0	36.0	986.0	1000.0	286.0	0.0	0.0	-809.0
